epoch,learning_rate,loss,grad_norm,eval_loss,perplexity
1,0.00198,7.8823,10.83006763458252,5.341874122619629
2,0.00196,4.5232,4.135104656219482,5.084144115447998
3,0.0019399999999999999,4.3328,5.754868030548096,5.077797889709473
4,0.00192,4.2184,1.5312623977661133,5.037759304046631
5,0.0019,4.0415,3.030031204223633,4.690997123718262
6,0.00188,3.7058,0.3274911642074585,4.8733367919921875
7,0.00186,3.6343,3.964893102645874,4.828609943389893
8,0.00184,3.5964,0.43179377913475037,4.660287857055664
9,0.00182,3.5288,1.0899018049240112,4.745774269104004
10,0.0018000000000000002,3.5043,0.31293967366218567,4.746968746185303
11,0.0017800000000000001,3.4705,0.3022761344909668,4.784313678741455
12,0.00176,3.4239,0.2797553837299347,4.777924537658691
13,0.00174,3.372,0.27372387051582336,4.916806221008301
14,0.00172,3.3172,0.3576394319534302,4.782943248748779
15,0.0017,3.2378,0.3370823264122009,4.842909812927246
16,0.00168,3.1721,0.4582008719444275,4.923586368560791
17,0.00166,3.1168,0.411830335855484,4.909565448760986
18,0.00164,3.0482,0.36471500992774963,4.934050559997559
19,0.0016200000000000001,2.9746,0.3295668959617615,4.928074359893799
20,0.0016,2.8831,0.34055638313293457,4.919163703918457
21,0.00158,2.7942,2.326063632965088,4.925785541534424
22,0.0015600000000000002,2.7186,0.4043227434158325,4.951541423797607
23,0.0015400000000000001,2.6065,1.0006740093231201,4.939196586608887
24,0.00152,2.546,0.6557777523994446,4.991822242736816
25,0.0015,2.4463,0.8707776665687561,5.037770748138428
26,0.00148,2.3249,0.4661215543746948,4.9997029304504395
27,0.00146,2.2049,0.4977121651172638,5.0664215087890625
28,0.0014399999999999999,2.0833,1.2101680040359497,5.072560787200928
29,0.00142,1.9741,0.50432950258255,5.067237377166748
30,0.0014,1.847,0.5038468241691589,5.123378276824951
31,0.00138,1.7202,0.48927393555641174,5.142223358154297
32,0.00136,1.5944,0.5299854278564453,5.186912536621094
33,0.00134,1.4848,0.8718563914299011,5.246255397796631
34,0.00132,1.3981,0.6798862218856812,5.223137378692627
35,0.0013000000000000002,1.2692,0.5268112421035767,5.28732442855835
36,0.00128,1.158,0.682898223400116,5.247048854827881
37,0.00126,1.0436,0.7518463730812073,5.378556251525879
38,0.00124,0.9438,0.6754593849182129,5.35942268371582
39,0.00122,0.856,0.6998625993728638,5.463707447052002
40,0.0012,0.7674,0.7664692401885986,5.458903789520264
41,0.00118,0.6858,0.7484133839607239,5.474850654602051
42,0.00116,0.6037,0.7357663512229919,5.530375957489014
43,0.00114,0.5423,0.9653528928756714,5.5090155601501465
44,0.0011200000000000001,0.497,0.612908661365509,5.572904109954834
45,0.0011,0.4377,0.5782804489135742,5.601387023925781
46,0.00108,0.3905,0.571628212928772,5.680751323699951
47,0.0010600000000000002,0.3414,0.6290593147277832,5.737216949462891
48,0.0010400000000000001,0.3011,0.6807319521903992,5.684469223022461
49,0.00102,0.2694,0.4352017939090729,5.724931240081787
50,0.001,0.2469,0.45147380232810974,5.81417179107666
51,0.00098,0.2316,0.39783775806427,5.801687240600586
52,0.00096,0.2169,0.43664655089378357,5.922039031982422
53,0.00094,0.2025,0.2688675820827484,5.842624664306641
54,0.00092,0.1882,0.1963178813457489,5.89838171005249
55,0.0009000000000000001,0.1767,0.14648126065731049,5.9089179039001465
56,0.00088,0.1707,0.1374797821044922,5.998571395874023
57,0.00086,0.1645,0.09939230233430862,5.998988628387451
58,0.00084,0.1597,0.0886126309633255,6.020808696746826
59,0.00082,0.156,0.06901884824037552,6.048976898193359
